interaction_id,user_id,policy_id,clicked,quoted,purchased,uw_decline_reason
imp_002783,user_0709,41,0,0,0,
imp_002784,user_0613,43,0,0,0,
imp_002785,user_0487,43,0,0,0,
imp_002786,user_0016,73,0,0,0,
imp_002787,user_0014,17,0,0,0,
imp_002788,user_0940,58,0,0,0,
imp_002789,user_0888,12,0,0,0,
imp_002790,user_0460,65,0,0,0,
imp_002791,user_0781,80,0,0,0,
imp_002792,user_0023,30,0,0,0,
imp_002793,user_0418,21,0,0,0,
imp_002794,user_0265,24,0,0,0,
imp_002795,user_0138,82,0,0,0,
imp_002796,user_0393,80,1,0,0,
imp_002797,user_0288,44,0,0,0,
imp_002798,user_0015,23,0,0,0,
imp_002799,user_0645,62,0,0,0,
imp_002800,user_0200,11,0,0,0,
imp_002801,user_0645,94,0,0,0,
imp_002802,user_0486,16,1,0,0,
imp_002803,user_0525,9,0,0,0,
imp_002804,user_0566,86,0,0,0,
imp_002805,user_0223,58,0,0,0,
imp_002806,user_0492,28,0,0,0,
imp_002807,user_0748,82,1,0,0,
imp_002808,user_0311,44,0,0,0,
imp_002809,user_0873,27,0,0,0,
imp_002810,user_0459,24,1,1,0,기타 건강상 위험요인
imp_002811,user_0846,43,0,0,0,
imp_002812,user_0192,67,1,0,0,
imp_002813,user_0229,17,0,0,0,
imp_002814,user_0920,49,0,0,0,
imp_002815,user_0659,10,0,0,0,
imp_002816,user_0664,79,0,0,0,
imp_002817,user_0192,5,0,0,0,
imp_002818,user_0271,54,0,0,0,
imp_002819,user_0882,31,0,0,0,
imp_002820,user_0349,93,0,0,0,
imp_002821,user_0292,69,0,0,0,
imp_002822,user_0977,58,0,0,0,
imp_002823,user_0278,29,1,0,0,
imp_002824,user_0760,80,0,0,0,
imp_002825,user_0429,2,0,0,0,
imp_002826,user_0899,45,0,0,0,
imp_002827,user_0166,50,1,0,0,
imp_002828,user_0914,58,0,0,0,
imp_002829,user_0355,22,0,0,0,
imp_002830,user_0611,12,1,0,0,
imp_002831,user_0479,74,0,0,0,
imp_002832,user_0842,69,1,0,0,
imp_002833,user_0214,2,0,0,0,
imp_002834,user_0517,72,0,0,0,
imp_002835,user_0018,24,0,0,0,
imp_002836,user_0393,45,0,0,0,
imp_002837,user_0027,87,1,0,0,
imp_002838,user_0303,82,1,0,0,
imp_002839,user_0884,75,1,0,0,
imp_002840,user_0478,58,0,0,0,
imp_002841,user_0592,79,0,0,0,
imp_002842,user_0135,66,0,0,0,
imp_002843,user_0313,72,1,0,0,
imp_002844,user_0948,77,0,0,0,
imp_002845,user_0716,49,0,0,0,
imp_002846,user_0831,50,0,0,0,
imp_002847,user_0609,79,0,0,0,
imp_002848,user_0312,81,0,0,0,
imp_002849,user_0014,69,0,0,0,
imp_002850,user_0233,74,0,0,0,
imp_002851,user_0709,12,1,0,0,
imp_002852,user_0819,76,0,0,0,
imp_002853,user_0979,34,0,0,0,
imp_002854,user_0699,29,0,0,0,
imp_002855,user_0371,49,0,0,0,
imp_002856,user_0884,30,1,0,0,
imp_002857,user_0432,27,0,0,0,
imp_002858,user_0285,58,0,0,0,
imp_002859,user_0289,84,0,0,0,
imp_002860,user_0188,54,0,0,0,
imp_002861,user_0027,53,1,0,0,
imp_002862,user_0947,76,0,0,0,
imp_002863,user_0322,18,0,0,0,
imp_002864,user_0593,45,1,0,0,
imp_002865,user_0765,23,0,0,0,
imp_002866,user_0400,79,1,0,0,
imp_002867,user_0236,83,0,0,0,
imp_002868,user_0414,12,0,0,0,
imp_002869,user_0172,29,0,0,0,
imp_002870,user_0593,38,0,0,0,
imp_002871,user_0965,24,0,0,0,
imp_002872,user_0597,80,0,0,0,
imp_002873,user_0197,6,1,0,0,
imp_002874,user_0803,54,0,0,0,
imp_002875,user_0017,50,0,0,0,
imp_002876,user_0314,47,0,0,0,
imp_002877,user_0876,72,0,0,0,
imp_002878,user_0014,46,0,0,0,
imp_002879,user_0086,11,0,0,0,
imp_002880,user_0598,12,0,0,0,
imp_002881,user_0835,83,0,0,0,
imp_002882,user_0393,67,0,0,0,
imp_002883,user_0376,33,0,0,0,
imp_002884,user_0266,65,1,0,0,
imp_002885,user_0674,27,0,0,0,
imp_002886,user_0550,88,0,0,0,
imp_002887,user_0425,48,0,0,0,
imp_002888,user_0125,52,1,0,0,
imp_002889,user_0740,36,0,0,0,
imp_002890,user_0458,24,0,0,0,
imp_002891,user_0213,87,1,0,0,
imp_002892,user_0627,47,0,0,0,
imp_002893,user_0230,50,0,0,0,
imp_002894,user_0380,12,0,0,0,
imp_002895,user_0139,49,1,0,0,
imp_002896,user_0997,93,0,0,0,
imp_002897,user_0405,28,1,0,0,
imp_002898,user_0328,22,0,0,0,
imp_002899,user_0869,72,0,0,0,
imp_002900,user_0097,28,1,0,0,
imp_002901,user_0215,17,0,0,0,
imp_002902,user_0717,27,0,0,0,
imp_002903,user_0396,22,0,0,0,
imp_002904,user_0808,44,0,0,0,
imp_002905,user_0298,24,0,0,0,
imp_002906,user_0911,49,1,0,0,
imp_002907,user_0170,86,1,0,0,
imp_002908,user_0066,45,0,0,0,
imp_002909,user_0281,50,0,0,0,
imp_002910,user_0272,50,0,0,0,
imp_002911,user_0640,74,0,0,0,
imp_002912,user_0873,66,0,0,0,
imp_002913,user_0065,31,1,0,0,
imp_002914,user_0996,42,1,0,0,
imp_002915,user_0902,48,0,0,0,
imp_002916,user_0807,45,0,0,0,
imp_002917,user_0460,28,0,0,0,
imp_002918,user_0541,92,1,0,0,
imp_002919,user_0316,12,0,0,0,
imp_002920,user_0894,83,0,0,0,
imp_002921,user_0997,3,1,0,0,
imp_002922,user_0975,28,0,0,0,
imp_002923,user_0397,27,0,0,0,
imp_002924,user_0409,12,0,0,0,
imp_002925,user_0238,28,0,0,0,
imp_002926,user_0100,12,0,0,0,
imp_002927,user_0440,79,0,0,0,
imp_002928,user_0440,45,0,0,0,
imp_002929,user_0905,83,0,0,0,
imp_002930,user_0625,46,1,0,0,
imp_002931,user_0416,77,1,0,0,
imp_002932,user_0444,22,0,0,0,
imp_002933,user_0618,73,0,0,0,
imp_002934,user_0127,35,0,0,0,
imp_002935,user_0308,76,0,0,0,
imp_002936,user_0054,79,0,0,0,
imp_002937,user_0352,94,0,0,0,
imp_002938,user_0791,79,1,1,0,
imp_002939,user_0641,20,0,0,0,
imp_002940,user_0161,52,0,0,0,
imp_002941,user_0914,28,0,0,0,
imp_002942,user_0044,48,0,0,0,
imp_002943,user_0661,68,0,0,0,
imp_002944,user_0707,7,1,0,0,
imp_002945,user_0205,42,0,0,0,
imp_002946,user_0087,6,0,0,0,
imp_002947,user_0125,45,0,0,0,
imp_002948,user_0230,32,0,0,0,
imp_002949,user_0371,73,0,0,0,
imp_002950,user_0958,38,1,0,0,
imp_002951,user_0243,55,1,0,0,
imp_002952,user_0842,8,0,0,0,
imp_002953,user_0577,28,0,0,0,
imp_002954,user_0334,73,0,0,0,
imp_002955,user_0950,82,0,0,0,
imp_002956,user_0537,38,0,0,0,
imp_002957,user_0530,12,0,0,0,
imp_002958,user_0969,44,0,0,0,
imp_002959,user_0430,61,0,0,0,
imp_002960,user_0679,67,0,0,0,
imp_002961,user_0489,42,0,0,0,
imp_002962,user_0187,41,0,0,0,
imp_002963,user_0579,49,0,0,0,
imp_002964,user_0145,52,0,0,0,
imp_002965,user_0993,79,1,0,0,
imp_002966,user_0265,40,0,0,0,
imp_002967,user_0130,80,0,0,0,
imp_002968,user_0957,68,1,1,0,
imp_002969,user_0619,35,0,0,0,
imp_002970,user_0411,34,0,0,0,
imp_002971,user_0264,15,0,0,0,
imp_002972,user_0997,47,0,0,0,
imp_002973,user_0344,66,0,0,0,
imp_002974,user_0767,53,0,0,0,
imp_002975,user_0376,5,0,0,0,
imp_002976,user_0797,87,1,0,0,
imp_002977,user_0795,38,0,0,0,
imp_002978,user_0963,51,0,0,0,
imp_002979,user_0629,17,0,0,0,
imp_002980,user_0581,65,0,0,0,
imp_002981,user_0141,34,1,0,0,
imp_002982,user_0211,8,0,0,0,
imp_002983,user_0671,84,0,0,0,
imp_002984,user_0143,48,0,0,0,
imp_002985,user_0925,54,0,0,0,
imp_002986,user_0723,45,1,0,0,
imp_002987,user_0082,50,0,0,0,
imp_002988,user_0254,16,0,0,0,
imp_002989,user_0316,6,0,0,0,
imp_002990,user_0988,12,0,0,0,
imp_002991,user_0023,12,0,0,0,
imp_002992,user_0134,31,1,0,0,
imp_002993,user_0783,81,1,0,0,
imp_002994,user_0927,83,0,0,0,
imp_002995,user_0322,12,1,0,0,
imp_002996,user_0369,30,0,0,0,
imp_002997,user_0060,53,1,0,0,
imp_002998,user_0617,66,0,0,0,
imp_002999,user_0591,23,0,0,0,
imp_003000,user_0667,56,0,0,0,
imp_003001,user_0994,71,0,0,0,
imp_003002,user_0662,31,0,0,0,
imp_003003,user_0938,69,0,0,0,
imp_003004,user_0962,65,0,0,0,
imp_003005,user_0913,91,0,0,0,
imp_003006,user_0631,97,0,0,0,
imp_003007,user_0014,10,0,0,0,
imp_003008,user_0588,54,0,0,0,
imp_003009,user_0312,44,1,0,0,
imp_003010,user_0032,69,0,0,0,
imp_003011,user_0620,80,0,0,0,
imp_003012,user_0348,31,0,0,0,
imp_003013,user_0778,66,0,0,0,
imp_003014,user_0743,28,0,0,0,
imp_003015,user_0009,46,1,0,0,
imp_003016,user_0277,87,0,0,0,
imp_003017,user_0738,33,1,0,0,
imp_003018,user_0676,44,0,0,0,
imp_003019,user_0245,34,0,0,0,
imp_003020,user_0425,81,0,0,0,
imp_003021,user_0295,46,1,0,0,
imp_003022,user_0478,44,1,0,0,
imp_003023,user_0223,28,0,0,0,
imp_003024,user_0109,72,0,0,0,
imp_003025,user_0132,92,0,0,0,
imp_003026,user_0467,3,0,0,0,
imp_003027,user_0988,48,0,0,0,
imp_003028,user_0305,65,1,0,0,
imp_003029,user_0972,8,0,0,0,
imp_003030,user_0493,12,0,0,0,
imp_003031,user_0627,46,1,0,0,
imp_003032,user_0279,76,1,0,0,
imp_003033,user_0621,34,0,0,0,
imp_003034,user_0063,43,1,0,0,
imp_003035,user_0548,83,0,0,0,
imp_003036,user_0523,42,1,0,0,
imp_003037,user_0337,21,0,0,0,
imp_003038,user_0408,82,0,0,0,
imp_003039,user_0783,28,0,0,0,
imp_003040,user_0481,44,1,0,0,
imp_003041,user_0646,91,0,0,0,
imp_003042,user_0320,55,0,0,0,
imp_003043,user_0097,45,0,0,0,
imp_003044,user_0767,87,0,0,0,
imp_003045,user_0918,34,1,1,0,
imp_003046,user_0880,84,0,0,0,
imp_003047,user_0664,74,1,0,0,
imp_003048,user_0091,79,0,0,0,
imp_003049,user_0039,22,0,0,0,
imp_003050,user_0730,68,1,0,0,
imp_003051,user_0058,44,0,0,0,
imp_003052,user_0589,23,0,0,0,
imp_003053,user_0676,49,1,0,0,
imp_003054,user_0425,33,0,0,0,
imp_003055,user_0930,44,0,0,0,
imp_003056,user_0786,17,0,0,0,
imp_003057,user_0784,49,1,0,0,
imp_003058,user_0838,12,0,0,0,
imp_003059,user_0726,12,0,0,0,
imp_003060,user_0120,6,0,0,0,
imp_003061,user_0627,84,0,0,0,
imp_003062,user_0771,11,1,1,0,
imp_003063,user_0870,57,0,0,0,
imp_003064,user_0799,34,0,0,0,
imp_003065,user_0216,66,1,0,0,
imp_003066,user_0305,57,0,0,0,
imp_003067,user_0606,16,1,0,0,
imp_003068,user_0736,9,0,0,0,
imp_003069,user_0505,8,0,0,0,
imp_003070,user_0042,29,0,0,0,
imp_003071,user_0019,12,0,0,0,
imp_003072,user_0260,95,1,0,0,
imp_003073,user_0084,18,0,0,0,
imp_003074,user_0469,12,0,0,0,
imp_003075,user_0446,21,0,0,0,
imp_003076,user_0038,33,0,0,0,
imp_003077,user_0931,76,0,0,0,
imp_003078,user_0038,58,0,0,0,
imp_003079,user_0193,5,0,0,0,
imp_003080,user_0748,72,0,0,0,
imp_003081,user_0303,44,1,0,0,
imp_003082,user_0694,44,1,0,0,
imp_003083,user_0775,67,1,0,0,
imp_003084,user_0738,91,0,0,0,
imp_003085,user_0839,55,0,0,0,
imp_003086,user_0902,10,1,0,0,
imp_003087,user_0324,12,0,0,0,
imp_003088,user_0920,50,0,0,0,
imp_003089,user_0283,12,0,0,0,
imp_003090,user_0240,49,0,0,0,
imp_003091,user_0969,48,1,0,0,
imp_003092,user_0719,93,0,0,0,
imp_003093,user_0090,87,0,0,0,
imp_003094,user_0700,43,0,0,0,
imp_003095,user_0867,40,0,0,0,
imp_003096,user_0965,81,1,0,0,
imp_003097,user_0211,50,1,0,0,
imp_003098,user_0515,45,0,0,0,
imp_003099,user_0089,4,0,0,0,
imp_003100,user_0715,48,0,0,0,
imp_003101,user_0485,83,1,0,0,
imp_003102,user_0755,45,0,0,0,
imp_003103,user_0674,27,0,0,0,
imp_003104,user_0423,18,0,0,0,
imp_003105,user_0888,66,0,0,0,
imp_003106,user_0365,87,0,0,0,
imp_003107,user_0492,28,0,0,0,
imp_003108,user_0440,24,0,0,0,
imp_003109,user_0077,34,0,0,0,
imp_003110,user_0824,38,0,0,0,
imp_003111,user_0136,28,1,0,0,
imp_003112,user_0147,6,0,0,0,
imp_003113,user_0707,12,0,0,0,
imp_003114,user_0132,36,1,0,0,
imp_003115,user_0701,28,0,0,0,
imp_003116,user_0201,27,0,0,0,
imp_003117,user_0986,53,0,0,0,
imp_003118,user_0074,30,1,0,0,
imp_003119,user_0959,53,1,0,0,
imp_003120,user_0448,95,1,0,0,
imp_003121,user_0024,12,0,0,0,
imp_003122,user_0903,50,1,0,0,
imp_003123,user_0167,18,1,0,0,
imp_003124,user_0975,84,0,0,0,
imp_003125,user_0195,93,0,0,0,
imp_003126,user_0940,16,0,0,0,
imp_003127,user_0214,12,0,0,0,
imp_003128,user_0487,81,1,0,0,
imp_003129,user_0293,23,0,0,0,
imp_003130,user_0439,94,1,0,0,
imp_003131,user_0577,11,0,0,0,
imp_003132,user_0600,48,0,0,0,
imp_003133,user_0320,10,1,0,0,
imp_003134,user_0995,32,0,0,0,
imp_003135,user_0816,24,0,0,0,
imp_003136,user_0121,49,0,0,0,
imp_003137,user_0658,87,0,0,0,
imp_003138,user_0235,69,0,0,0,
imp_003139,user_0969,81,0,0,0,
imp_003140,user_0939,83,1,0,0,
imp_003141,user_0462,49,1,0,0,
imp_003142,user_0925,34,0,0,0,
imp_003143,user_0505,78,0,0,0,
imp_003144,user_0534,31,0,0,0,
imp_003145,user_0154,74,0,0,0,
imp_003146,user_0740,38,0,0,0,
imp_003147,user_0565,44,0,0,0,
imp_003148,user_0424,69,0,0,0,
imp_003149,user_0162,49,0,0,0,
imp_003150,user_0784,34,0,0,0,
imp_003151,user_0430,32,1,0,0,
imp_003152,user_0351,49,1,1,0,
imp_003153,user_0847,31,0,0,0,
imp_003154,user_0872,83,0,0,0,
imp_003155,user_0223,36,1,0,0,
imp_003156,user_0538,81,0,0,0,
imp_003157,user_0844,21,1,0,0,
imp_003158,user_0758,51,0,0,0,
imp_003159,user_0771,78,0,0,0,
imp_003160,user_0426,38,0,0,0,
imp_003161,user_0279,53,0,0,0,
imp_003162,user_0588,77,0,0,0,
imp_003163,user_0214,69,0,0,0,
imp_003164,user_0871,83,0,0,0,
imp_003165,user_0698,5,0,0,0,
imp_003166,user_0681,82,0,0,0,
imp_003167,user_0653,91,0,0,0,
imp_003168,user_0095,21,0,0,0,
imp_003169,user_0513,49,1,0,0,
imp_003170,user_0537,34,0,0,0,
imp_003171,user_0342,83,0,0,0,
imp_003172,user_0624,12,0,0,0,
imp_003173,user_0008,23,0,0,0,
imp_003174,user_0453,79,1,0,0,
imp_003175,user_0640,47,0,0,0,
imp_003176,user_0483,81,0,0,0,
imp_003177,user_0641,65,1,0,0,
imp_003178,user_0339,38,0,0,0,
imp_003179,user_0158,86,1,0,0,
imp_003180,user_0661,3,0,0,0,
imp_003181,user_0675,49,0,0,0,
imp_003182,user_0166,73,0,0,0,
imp_003183,user_0607,41,0,0,0,
imp_003184,user_0717,34,0,0,0,
imp_003185,user_0469,3,0,0,0,
imp_003186,user_0727,47,0,0,0,
imp_003187,user_0706,54,1,0,0,
imp_003188,user_0647,47,0,0,0,
imp_003189,user_0661,49,0,0,0,
imp_003190,user_0734,53,0,0,0,
imp_003191,user_0490,23,0,0,0,
imp_003192,user_0465,83,1,1,0,
imp_003193,user_0509,66,0,0,0,
imp_003194,user_0895,12,0,0,0,
imp_003195,user_0011,12,0,0,0,
imp_003196,user_0203,44,0,0,0,
imp_003197,user_0847,34,0,0,0,
imp_003198,user_0413,24,0,0,0,
imp_003199,user_0813,73,0,0,0,
imp_003200,user_0024,12,0,0,0,
imp_003201,user_0176,81,0,0,0,
imp_003202,user_0446,94,0,0,0,
imp_003203,user_0319,2,0,0,0,
imp_003204,user_0243,46,0,0,0,
imp_003205,user_0045,71,0,0,0,
imp_003206,user_0903,79,1,1,0,보험료 부담 능력 부족
imp_003207,user_0240,15,0,0,0,
imp_003208,user_0465,83,0,0,0,
imp_003209,user_0994,38,1,0,0,
imp_003210,user_0502,65,1,0,0,
imp_003211,user_0875,46,0,0,0,
imp_003212,user_0130,50,0,0,0,
imp_003213,user_0445,28,1,0,0,
imp_003214,user_0159,4,0,0,0,
imp_003215,user_0150,77,0,0,0,
imp_003216,user_0335,71,0,0,0,
imp_003217,user_0364,34,1,0,0,
imp_003218,user_0950,12,0,0,0,
imp_003219,user_0107,81,0,0,0,
imp_003220,user_0325,3,1,0,0,
imp_003221,user_0163,12,0,0,0,
imp_003222,user_0334,83,0,0,0,
imp_003223,user_0080,81,0,0,0,
imp_003224,user_0367,92,0,0,0,
imp_003225,user_0547,58,0,0,0,
imp_003226,user_0662,97,0,0,0,
imp_003227,user_0130,50,1,0,0,
imp_003228,user_0098,12,0,0,0,
imp_003229,user_0401,18,0,0,0,
imp_003230,user_0727,57,0,0,0,
imp_003231,user_0215,80,0,0,0,
imp_003232,user_0137,67,0,0,0,
imp_003233,user_0294,43,0,0,0,
imp_003234,user_0352,73,1,0,0,
imp_003235,user_0777,83,0,0,0,
imp_003236,user_0804,19,0,0,0,
imp_003237,user_0863,25,0,0,0,
imp_003238,user_0380,84,0,0,0,
imp_003239,user_0194,12,0,0,0,
imp_003240,user_0710,83,1,0,0,
imp_003241,user_0095,70,0,0,0,
imp_003242,user_0354,31,0,0,0,
imp_003243,user_0991,51,1,0,0,
imp_003244,user_0396,38,0,0,0,
imp_003245,user_0384,53,0,0,0,
imp_003246,user_0516,20,0,0,0,
imp_003247,user_0812,69,1,0,0,
imp_003248,user_0930,12,0,0,0,
imp_003249,user_0220,7,0,0,0,
imp_003250,user_0629,91,0,0,0,
imp_003251,user_0328,84,0,0,0,
imp_003252,user_0576,50,0,0,0,
imp_003253,user_0840,96,0,0,0,
imp_003254,user_0551,28,0,0,0,
imp_003255,user_0448,81,0,0,0,
imp_003256,user_0109,12,1,0,0,
imp_003257,user_0946,88,0,0,0,
imp_003258,user_0920,50,0,0,0,
imp_003259,user_0978,76,0,0,0,
imp_003260,user_0533,4,1,0,0,
imp_003261,user_0835,36,1,0,0,
imp_003262,user_0147,58,0,0,0,
imp_003263,user_0578,2,0,0,0,
imp_003264,user_0049,12,0,0,0,
imp_003265,user_0595,73,0,0,0,
imp_003266,user_0609,34,1,0,0,
imp_003267,user_0913,66,0,0,0,
imp_003268,user_0247,71,0,0,0,
imp_003269,user_0116,83,0,0,0,
imp_003270,user_0472,81,0,0,0,
imp_003271,user_0185,28,0,0,0,
imp_003272,user_0144,33,1,0,0,
imp_003273,user_0371,52,0,0,0,
imp_003274,user_0656,12,0,0,0,
imp_003275,user_0126,12,0,0,0,
imp_003276,user_0073,82,0,0,0,
imp_003277,user_0950,50,0,0,0,
imp_003278,user_0230,72,0,0,0,
imp_003279,user_0269,8,1,0,0,
imp_003280,user_0222,44,0,0,0,
imp_003281,user_0328,12,0,0,0,
imp_003282,user_0172,44,0,0,0,
imp_003283,user_0290,34,0,0,0,
imp_003284,user_0822,67,0,0,0,
imp_003285,user_0163,57,0,0,0,
imp_003286,user_0594,53,0,0,0,
imp_003287,user_0270,22,0,0,0,
imp_003288,user_0476,47,1,0,0,
imp_003289,user_0575,38,0,0,0,
imp_003290,user_0741,83,0,0,0,
imp_003291,user_0612,57,1,1,0,
imp_003292,user_0043,49,0,0,0,
imp_003293,user_0976,42,0,0,0,
imp_003294,user_0873,48,0,0,0,
imp_003295,user_0045,63,0,0,0,
imp_003296,user_0412,43,0,0,0,
imp_003297,user_0299,16,1,1,0,
imp_003298,user_0773,65,0,0,0,
imp_003299,user_0880,65,0,0,0,
imp_003300,user_0890,94,0,0,0,
imp_003301,user_0856,49,0,0,0,
imp_003302,user_0115,87,0,0,0,
imp_003303,user_0355,75,1,0,0,
imp_003304,user_0920,73,0,0,0,
imp_003305,user_0430,24,1,0,0,
imp_003306,user_0697,34,0,0,0,
imp_003307,user_0238,49,1,0,0,
imp_003308,user_0667,29,0,0,0,
imp_003309,user_0480,9,0,0,0,
imp_003310,user_0299,76,0,0,0,
imp_003311,user_0612,56,0,0,0,
imp_003312,user_0423,31,1,0,0,
imp_003313,user_0402,66,0,0,0,
imp_003314,user_0279,44,0,0,0,
imp_003315,user_0976,12,1,0,0,
imp_003316,user_0266,83,0,0,0,
imp_003317,user_0144,55,0,0,0,
imp_003318,user_0666,30,0,0,0,
imp_003319,user_0809,58,0,0,0,
imp_003320,user_0125,42,0,0,0,
imp_003321,user_0204,8,1,0,0,
imp_003322,user_0030,34,0,0,0,
imp_003323,user_0140,28,0,0,0,
imp_003324,user_0085,47,0,0,0,
imp_003325,user_0889,91,0,0,0,
imp_003326,user_0336,87,0,0,0,
imp_003327,user_0222,83,0,0,0,
imp_003328,user_0718,72,1,0,0,
imp_003329,user_0101,24,0,0,0,
imp_003330,user_0710,83,0,0,0,
imp_003331,user_0582,9,1,0,0,
imp_003332,user_0776,28,0,0,0,
imp_003333,user_0782,23,0,0,0,
imp_003334,user_0848,38,0,0,0,
imp_003335,user_0232,56,0,0,0,
imp_003336,user_0473,65,1,0,0,
imp_003337,user_0878,76,0,0,0,
imp_003338,user_0741,83,1,0,0,
imp_003339,user_0888,42,1,0,0,
imp_003340,user_0588,12,0,0,0,
imp_003341,user_0319,49,0,0,0,
imp_003342,user_0385,19,0,0,0,
imp_003343,user_0412,12,0,0,0,
imp_003344,user_0352,71,0,0,0,
imp_003345,user_0645,50,0,0,0,
imp_003346,user_0220,21,0,0,0,
imp_003347,user_0334,47,1,0,0,
imp_003348,user_0430,91,1,0,0,
imp_003349,user_0204,4,0,0,0,
imp_003350,user_0118,77,0,0,0,
imp_003351,user_0532,50,0,0,0,
imp_003352,user_0763,28,0,0,0,
imp_003353,user_0228,51,0,0,0,
imp_003354,user_0092,12,1,0,0,
imp_003355,user_0564,87,0,0,0,
imp_003356,user_0021,85,0,0,0,
imp_003357,user_0067,12,1,0,0,
imp_003358,user_0130,12,0,0,0,
imp_003359,user_0008,83,0,0,0,
imp_003360,user_0095,30,1,0,0,
imp_003361,user_0573,44,0,0,0,
imp_003362,user_0248,53,0,0,0,
imp_003363,user_0517,44,0,0,0,
imp_003364,user_0053,50,0,0,0,
imp_003365,user_0227,11,0,0,0,
imp_003366,user_0847,48,0,0,0,
imp_003367,user_0757,90,0,0,0,
imp_003368,user_0791,5,0,0,0,
imp_003369,user_0660,13,1,0,0,
imp_003370,user_0591,84,0,0,0,
imp_003371,user_0956,94,1,0,0,
imp_003372,user_0897,56,1,0,0,
imp_003373,user_0041,18,1,0,0,
imp_003374,user_0143,55,0,0,0,
imp_003375,user_0579,73,0,0,0,
imp_003376,user_0892,35,0,0,0,
imp_003377,user_0368,80,0,0,0,
imp_003378,user_0822,69,0,0,0,
imp_003379,user_0427,8,0,0,0,
imp_003380,user_0234,5,0,0,0,
imp_003381,user_0867,84,0,0,0,
imp_003382,user_0806,6,1,0,0,
imp_003383,user_0627,63,0,0,0,
imp_003384,user_0754,34,1,0,0,
imp_003385,user_0632,52,0,0,0,
imp_003386,user_0755,45,0,0,0,
imp_003387,user_0192,38,0,0,0,
imp_003388,user_0795,44,0,0,0,
imp_003389,user_0631,34,0,0,0,
imp_003390,user_0671,28,0,0,0,
imp_003391,user_0070,46,0,0,0,
imp_003392,user_0820,43,0,0,0,
imp_003393,user_0015,73,0,0,0,
imp_003394,user_0334,95,1,0,0,
imp_003395,user_0608,54,0,0,0,
imp_003396,user_0851,7,0,0,0,
imp_003397,user_0608,42,0,0,0,
imp_003398,user_0987,38,1,0,0,
imp_003399,user_0097,27,0,0,0,
imp_003400,user_0823,57,1,0,0,
imp_003401,user_0356,77,1,0,0,
imp_003402,user_0276,67,0,0,0,
imp_003403,user_0291,38,0,0,0,
imp_003404,user_0393,28,1,0,0,
imp_003405,user_0109,43,1,0,0,
imp_003406,user_0101,12,0,0,0,
imp_003407,user_0295,24,0,0,0,
imp_003408,user_0539,55,0,0,0,
imp_003409,user_0470,74,0,0,0,
imp_003410,user_0277,97,0,0,0,
imp_003411,user_0274,43,0,0,0,
imp_003412,user_0618,44,1,0,0,
imp_003413,user_0154,66,0,0,0,
imp_003414,user_0064,84,0,0,0,
imp_003415,user_0267,47,0,0,0,
imp_003416,user_0005,45,0,0,0,
imp_003417,user_0433,27,0,0,0,
imp_003418,user_0729,35,0,0,0,
imp_003419,user_0094,84,0,0,0,
imp_003420,user_0159,24,0,0,0,
imp_003421,user_0791,68,1,0,0,
imp_003422,user_0805,49,0,0,0,
imp_003423,user_0911,8,0,0,0,
imp_003424,user_0139,50,0,0,0,
imp_003425,user_0194,31,1,0,0,
imp_003426,user_0954,67,0,0,0,
imp_003427,user_0386,66,0,0,0,
imp_003428,user_0144,12,1,0,0,
imp_003429,user_0681,35,0,0,0,
imp_003430,user_0530,16,1,0,0,
imp_003431,user_0375,71,0,0,0,
imp_003432,user_0063,45,0,0,0,
imp_003433,user_0749,20,0,0,0,
imp_003434,user_0767,83,0,0,0,
imp_003435,user_0345,60,0,0,0,
imp_003436,user_0847,7,0,0,0,
imp_003437,user_0080,55,0,0,0,
imp_003438,user_0836,24,0,0,0,
imp_003439,user_0438,31,0,0,0,
imp_003440,user_0318,75,0,0,0,
imp_003441,user_0026,49,0,0,0,
imp_003442,user_0063,12,0,0,0,
imp_003443,user_0956,12,0,0,0,
imp_003444,user_0061,48,1,0,0,
imp_003445,user_0958,91,0,0,0,
imp_003446,user_0809,8,0,0,0,
imp_003447,user_0345,27,0,0,0,
imp_003448,user_0598,58,0,0,0,
imp_003449,user_0901,83,0,0,0,
imp_003450,user_0641,85,0,0,0,
imp_003451,user_0742,47,1,0,0,
imp_003452,user_0623,11,0,0,0,
imp_003453,user_0686,41,0,0,0,
imp_003454,user_0933,68,0,0,0,
imp_003455,user_0499,73,1,0,0,
imp_003456,user_0101,58,0,0,0,
imp_003457,user_0610,46,1,0,0,
imp_003458,user_0342,44,0,0,0,
imp_003459,user_0497,73,1,0,0,
imp_003460,user_0900,34,1,0,0,
imp_003461,user_0180,46,1,0,0,
imp_003462,user_0994,10,0,0,0,
imp_003463,user_0442,31,0,0,0,
imp_003464,user_0320,58,1,0,0,
imp_003465,user_0439,50,0,0,0,
imp_003466,user_0514,77,1,0,0,
imp_003467,user_0846,69,0,0,0,
imp_003468,user_0777,41,0,0,0,
imp_003469,user_0230,35,0,0,0,
imp_003470,user_0800,34,1,1,0,
imp_003471,user_0741,29,0,0,0,
imp_003472,user_0536,32,0,0,0,
imp_003473,user_0227,31,1,0,0,
imp_003474,user_0828,43,0,0,0,
imp_003475,user_0800,45,0,0,0,
imp_003476,user_0035,31,1,0,0,
imp_003477,user_0865,23,0,0,0,
imp_003478,user_0372,49,1,0,0,
imp_003479,user_0295,19,0,0,0,
